sess_date,year,touched_at,pnl,exit
2018-09-04,2018,2018-09-04 07:41:00-04:00,0.0,BE
2018-09-04,2018,2018-09-04 09:39:00-04:00,-14.25,SL
2018-09-05,2018,2018-09-05 10:01:00-04:00,-12.389832639235465,cutoff
2018-09-06,2018,2018-09-06 10:12:00-04:00,-26.923311650115465,cutoff
2018-09-07,2018,2018-09-07 09:00:00-04:00,67.38813700466562,TR
2018-09-12,2018,2018-09-12 03:47:00-04:00,-10.5,SL
2018-09-13,2018,2018-09-13 09:32:00-04:00,-30.75,SL
2018-09-14,2018,2018-09-14 02:25:00-04:00,19.46405045813026,TR
2018-09-14,2018,2018-09-14 02:28:00-04:00,14.364941853248638,TR
2018-09-17,2018,2018-09-17 09:36:00-04:00,-13.125,SL
2018-09-20,2018,2018-09-20 09:43:00-04:00,-22.454907435795576,cutoff
2018-09-21,2018,2018-09-21 02:47:00-04:00,14.041615860665843,TR
2018-09-24,2018,2018-09-24 09:31:00-04:00,-13.875,SL
2018-10-01,2018,2018-09-30 19:08:00-04:00,-0.0,BE
2018-10-01,2018,2018-09-30 19:24:00-04:00,-0.0,BE
2018-10-01,2018,2018-09-30 22:17:00-04:00,-12.0,SL
2018-10-02,2018,2018-10-02 04:46:00-04:00,27.591471054953217,TR
2018-10-04,2018,2018-10-03 21:36:00-04:00,-24.375,SL
2018-10-10,2018,2018-10-10 09:50:00-04:00,-35.25,SL
2018-10-23,2018,2018-10-23 05:17:00-04:00,28.77531845039448,TR
2018-10-23,2018,2018-10-23 09:30:00-04:00,34.663952942371,TR
2018-10-26,2018,2018-10-26 05:25:00-04:00,68.30159058576828,TR
2018-10-31,2018,2018-10-31 04:37:00-04:00,-0.0,BE
2018-11-02,2018,2018-11-02 01:04:00-04:00,102.25496229575128,TR
2018-11-02,2018,2018-11-02 02:06:00-04:00,56.99267575243175,TR
2018-11-05,2018,2018-11-05 09:44:00-05:00,-26.625,SL
2018-11-07,2018,2018-11-07 03:20:00-05:00,-33.0,SL
2018-11-09,2018,2018-11-09 06:37:00-05:00,0.0,BE
2018-11-12,2018,2018-11-12 09:32:00-05:00,-62.625,SL
2018-11-13,2018,2018-11-12 19:44:00-05:00,29.86726109425672,TR
2018-11-13,2018,2018-11-12 19:44:00-05:00,34.554962295751466,TR
2018-11-19,2018,2018-11-19 10:34:00-05:00,0.0,BE
2018-11-20,2018,2018-11-20 08:40:00-05:00,-81.375,SL
2018-11-21,2018,2018-11-21 09:31:00-05:00,45.738855974993385,TR
2018-11-23,2018,2018-11-23 08:43:00-05:00,25.985554132385005,TR
2018-11-26,2018,2018-11-26 03:15:00-05:00,-36.375,SL
2018-11-28,2018,2018-11-28 01:10:00-05:00,14.542929241805723,TR
2018-12-11,2018,2018-12-11 05:53:00-05:00,-44.25,SL
2018-12-14,2018,2018-12-13 21:06:00-05:00,0.0,BE
2018-12-14,2018,2018-12-13 21:07:00-05:00,0.0,BE
2018-12-17,2018,2018-12-17 09:53:00-05:00,39.06448602459932,TR
2018-12-28,2018,2018-12-27 23:30:00-05:00,26.404224240451185,TR
2019-01-02,2019,2019-01-02 03:03:00-05:00,-43.125,SL
2019-01-07,2019,2019-01-06 19:03:00-05:00,-22.875,SL
2019-01-15,2019,2019-01-15 09:36:00-05:00,-28.125,SL
2019-01-16,2019,2019-01-16 09:33:00-05:00,-12.375,SL
2019-01-17,2019,2019-01-17 03:16:00-05:00,28.462031698638384,TR
2019-01-18,2019,2019-01-18 09:28:00-05:00,18.649531698638384,TR
2019-01-25,2019,2019-01-25 10:02:00-05:00,-13.127232817691038,cutoff
2019-01-28,2019,2019-01-28 09:33:00-05:00,-19.125,SL
2019-01-29,2019,2019-01-29 10:57:00-05:00,7.499645331417923,cutoff
2019-02-07,2019,2019-02-07 09:30:00-05:00,0.0,BE
2019-02-12,2019,2019-02-12 10:58:00-05:00,-5.3013951186203485,cutoff
2019-02-13,2019,2019-02-12 19:12:00-05:00,-0.0,BE
2019-02-13,2019,2019-02-13 01:18:00-05:00,12.787325242922634,TR
2019-02-14,2019,2019-02-14 09:31:00-05:00,54.73400087124446,cutoff
2019-02-15,2019,2019-02-15 09:28:00-05:00,-0.0,BE
2019-02-20,2019,2019-02-20 10:40:00-05:00,33.34786366720891,TR
2019-02-21,2019,2019-02-20 22:40:00-05:00,45.77643051873201,TR
2019-02-21,2019,2019-02-20 22:40:00-05:00,39.68017365011292,TR
2019-02-21,2019,2019-02-21 09:45:00-05:00,28.888930518732195,TR
2019-02-21,2019,2019-02-21 09:45:00-05:00,28.32499969219498,TR
2019-02-25,2019,2019-02-25 06:24:00-05:00,-0.0,BE
2019-02-25,2019,2019-02-25 08:47:00-05:00,-12.375,SL
2019-02-26,2019,2019-02-25 20:28:00-05:00,-17.625,SL
2019-03-07,2019,2019-03-06 19:05:00-05:00,0.0,BE
2019-03-07,2019,2019-03-07 02:04:00-05:00,6.7972033741934865,TR
2019-03-07,2019,2019-03-07 09:52:00-05:00,28.851406163386855,TR
2019-03-07,2019,2019-03-07 09:52:00-05:00,30.50741196196941,TR
2019-03-08,2019,2019-03-08 08:30:00-05:00,-17.625,SL
2019-03-13,2019,2019-03-13 08:00:00-04:00,-0.0,BE
2019-03-15,2019,2019-03-15 09:56:00-04:00,-0.0,BE
2019-03-18,2019,2019-03-18 09:58:00-04:00,22.573578148492743,TR
2019-03-25,2019,2019-03-24 20:24:00-04:00,-15.0,SL
2019-03-26,2019,2019-03-26 09:57:00-04:00,24.612851730817056,TR
2019-04-01,2019,2019-03-31 19:05:00-04:00,-0.0,BE
2019-04-03,2019,2019-04-02 21:45:00-04:00,-7.811768543288963,cutoff
2019-04-11,2019,2019-04-10 19:42:00-04:00,-0.0,BE
2019-04-11,2019,2019-04-10 19:42:00-04:00,-0.0,BE
2019-04-15,2019,2019-04-15 10:43:00-04:00,26.371767490930324,TR
2019-04-17,2019,2019-04-16 21:59:00-04:00,-0.0,BE
2019-04-17,2019,2019-04-17 08:03:00-04:00,-13.125,SL
2019-04-23,2019,2019-04-23 09:44:00-04:00,-14.25,SL
2019-04-26,2019,2019-04-26 09:43:00-04:00,48.81857078507801,cutoff
2019-04-30,2019,2019-04-29 21:00:00-04:00,14.018877707405409,TR
2019-05-09,2019,2019-05-09 02:52:00-04:00,-34.125,SL
2019-05-10,2019,2019-05-09 20:24:00-04:00,57.33559647316088,TR
2019-05-13,2019,2019-05-13 08:14:00-04:00,-52.875,SL
2019-05-15,2019,2019-05-15 10:42:00-04:00,-39.96059708323719,cutoff
2019-05-20,2019,2019-05-20 06:14:00-04:00,-30.0,SL
2019-05-23,2019,2019-05-23 02:07:00-04:00,-20.625,SL
2019-05-28,2019,2019-05-28 09:39:00-04:00,34.63758448424778,TR
2019-05-29,2019,2019-05-28 20:09:00-04:00,-21.0,SL
2019-05-31,2019,2019-05-31 03:05:00-04:00,-23.625,SL
2019-06-05,2019,2019-06-05 05:27:00-04:00,-19.875,SL
2019-06-07,2019,2019-06-07 04:08:00-04:00,-22.875,SL
2019-06-10,2019,2019-06-10 09:33:00-04:00,-23.25,SL
2019-06-11,2019,2019-06-11 08:35:00-04:00,-16.125,SL
2019-06-17,2019,2019-06-17 09:53:00-04:00,2.4113085016415425,cutoff
2019-06-17,2019,2019-06-17 09:55:00-04:00,12.424729812347323,cutoff
2019-06-18,2019,2019-06-18 04:18:00-04:00,-38.625,SL
2019-06-20,2019,2019-06-19 21:09:00-04:00,-0.0,BE
2019-06-20,2019,2019-06-19 23:49:00-04:00,-0.0,BE
2019-06-25,2019,2019-06-25 10:22:00-04:00,-64.875,SL
2019-07-01,2019,2019-07-01 03:03:00-04:00,-0.0,BE
2019-07-03,2019,2019-07-03 03:15:00-04:00,-10.875,SL
2019-07-05,2019,2019-07-05 08:30:00-04:00,19.356654060056826,TR
2019-07-08,2019,2019-07-08 09:37:00-04:00,0.0,BE
2019-07-09,2019,2019-07-08 23:23:00-04:00,-18.0,SL
2019-07-10,2019,2019-07-10 08:33:00-04:00,-16.125,SL
2019-07-16,2019,2019-07-15 19:54:00-04:00,-0.0,BE
2019-07-23,2019,2019-07-23 08:08:00-04:00,17.202578487764185,TR
2019-07-30,2019,2019-07-30 07:31:00-04:00,0.0,BE
2019-08-02,2019,2019-08-02 03:50:00-04:00,0.0,BE
2019-08-02,2019,2019-08-02 10:08:00-04:00,-21.505158577310794,cutoff
2019-08-05,2019,2019-08-04 21:35:00-04:00,-29.625,SL
2019-08-08,2019,2019-08-07 21:24:00-04:00,-30.0,SL
2019-08-13,2019,2019-08-13 05:30:00-04:00,0.0,BE
2019-08-13,2019,2019-08-13 09:46:00-04:00,-38.25,SL
2019-08-16,2019,2019-08-16 10:59:00-04:00,-0.0,BE
2019-08-19,2019,2019-08-19 01:18:00-04:00,-0.0,BE
2019-08-19,2019,2019-08-19 03:03:00-04:00,-0.0,BE
2019-08-22,2019,2019-08-22 10:35:00-04:00,32.735734763471555,TR
2019-08-23,2019,2019-08-23 08:25:00-04:00,26.848067949561482,TR
2019-08-23,2019,2019-08-23 09:50:00-04:00,0.0,BE
2019-08-23,2019,2019-08-23 09:50:00-04:00,0.0,BE
2019-08-27,2019,2019-08-27 09:06:00-04:00,64.2586952583606,TR
2019-08-29,2019,2019-08-29 03:13:00-04:00,-16.125,SL
2019-08-30,2019,2019-08-30 05:30:00-04:00,-0.0,BE
2019-09-05,2019,2019-09-04 20:04:00-04:00,-10.5,SL
2019-09-10,2019,2019-09-10 03:41:00-04:00,20.88345326435956,TR
2019-09-11,2019,2019-09-11 10:33:00-04:00,-0.0,BE
2019-09-12,2019,2019-09-11 19:22:00-04:00,-12.375,SL
2019-09-19,2019,2019-09-19 09:32:00-04:00,8.379790605412381,cutoff
2019-09-19,2019,2019-09-19 09:32:00-04:00,13.940188223614314,cutoff
2019-09-19,2019,2019-09-19 09:36:00-04:00,23.674124244043924,cutoff
2019-09-24,2019,2019-09-23 19:02:00-04:00,18.915003267094107,TR
2019-09-25,2019,2019-09-25 04:49:00-04:00,45.663220323606765,TR
2019-10-01,2019,2019-09-30 21:02:00-04:00,39.35863760945176,TR
2019-10-02,2019,2019-10-02 03:10:00-04:00,-25.5,SL
2019-10-04,2019,2019-10-04 08:31:00-04:00,22.28195205236989,TR
2019-10-08,2019,2019-10-08 09:39:00-04:00,-28.5,SL
2019-10-10,2019,2019-10-10 10:54:00-04:00,22.544102950359047,cutoff
2019-10-10,2019,2019-10-10 10:57:00-04:00,32.19980793627474,cutoff
2019-10-11,2019,2019-10-11 04:10:00-04:00,-28.125,SL
2019-10-15,2019,2019-10-15 10:27:00-04:00,-46.125,SL
2019-10-17,2019,2019-10-17 05:31:00-04:00,28.893112648202077,TR
2019-10-17,2019,2019-10-17 05:34:00-04:00,33.178952461576046,TR
2019-10-17,2019,2019-10-17 05:34:00-04:00,25.638946281967947,TR
2019-10-18,2019,2019-10-18 10:35:00-04:00,0.0,BE
2019-10-22,2019,2019-10-22 09:34:00-04:00,14.113604246742398,TR
2019-10-24,2019,2019-10-24 03:15:00-04:00,-0.0,BE
2019-10-25,2019,2019-10-25 10:50:00-04:00,-16.49191049158071,cutoff
2019-10-30,2019,2019-10-30 10:03:00-04:00,0.0,BE
2019-10-30,2019,2019-10-30 10:04:00-04:00,54.11432207334565,TR
2019-11-01,2019,2019-11-01 09:54:00-04:00,-2.598177926653989,cutoff
2019-11-04,2019,2019-11-04 05:02:00-05:00,-16.875,SL
2019-11-07,2019,2019-11-07 10:16:00-05:00,37.65911284065078,TR
2019-11-12,2019,2019-11-12 10:19:00-05:00,29.815624415638013,TR
2019-11-12,2019,2019-11-12 10:20:00-05:00,30.59557071094605,TR
2019-11-12,2019,2019-11-12 10:37:00-05:00,29.48531021323288,TR
2019-11-15,2019,2019-11-14 20:15:00-05:00,-0.0,BE
2019-11-15,2019,2019-11-14 21:56:00-05:00,15.514226080602384,TR
2019-11-15,2019,2019-11-15 08:48:00-05:00,17.83728754548065,TR
2019-11-18,2019,2019-11-18 02:16:00-05:00,-7.5,SL
2019-11-19,2019,2019-11-19 03:23:00-05:00,9.003480400140688,TR
2019-11-20,2019,2019-11-20 03:54:00-05:00,0.0,BE
2019-11-25,2019,2019-11-25 09:34:00-05:00,-21.75,SL
2019-11-26,2019,2019-11-25 20:46:00-05:00,28.88662027431019,TR
2019-11-26,2019,2019-11-25 20:46:00-05:00,31.48916261773229,TR
2019-12-02,2019,2019-12-02 09:30:00-05:00,-29.625,SL
2019-12-03,2019,2019-12-03 07:45:00-05:00,-31.5,SL
2019-12-04,2019,2019-12-04 04:07:00-05:00,-24.698042081527092,cutoff
2019-12-06,2019,2019-12-06 08:41:00-05:00,-20.25,SL
2019-12-10,2019,2019-12-10 03:52:00-05:00,-9.0,SL
2019-12-12,2019,2019-12-12 09:38:00-05:00,-33.0,SL
2019-12-13,2019,2019-12-13 05:31:00-05:00,17.30003969304562,TR
2019-12-16,2019,2019-12-16 09:45:00-05:00,-14.25,SL
2019-12-26,2019,2019-12-26 09:45:00-05:00,-19.125,SL
2019-12-30,2019,2019-12-30 09:38:00-05:00,-19.875,SL
2020-01-03,2020,2020-01-03 05:56:00-05:00,46.75965592837565,TR
2020-01-07,2020,2020-01-06 21:23:00-05:00,-0.0,BE
2020-01-08,2020,2020-01-07 19:32:00-05:00,170.5959059539491,TR
2020-01-08,2020,2020-01-07 19:38:00-05:00,181.83963774954645,TR
2020-01-08,2020,2020-01-07 19:38:00-05:00,177.43651194831364,TR
2020-01-17,2020,2020-01-17 04:51:00-05:00,30.113026241002444,TR
2020-01-21,2020,2020-01-20 21:35:00-05:00,0.0,BE
2020-01-22,2020,2020-01-21 21:51:00-05:00,-17.25,SL
2020-01-23,2020,2020-01-23 09:35:00-05:00,29.612400207166502,TR
2020-01-24,2020,2020-01-24 03:07:00-05:00,-10.5,SL
2020-01-27,2020,2020-01-27 05:03:00-05:00,-17.94615645900194,cutoff
2020-01-28,2020,2020-01-28 10:25:00-05:00,-58.125,SL
2020-01-30,2020,2020-01-30 02:06:00-05:00,0.0,BE
2020-02-04,2020,2020-02-04 03:23:00-05:00,-0.0,BE
2020-02-04,2020,2020-02-04 07:40:00-05:00,-28.5,SL
2020-02-11,2020,2020-02-10 20:45:00-05:00,31.695695436550523,cutoff
2020-02-14,2020,2020-02-13 22:02:00-05:00,-0.0,BE
2020-02-17,2020,2020-02-16 20:47:00-05:00,-0.0,BE
2020-02-17,2020,2020-02-17 00:41:00-05:00,-6.375,SL
2020-02-19,2020,2020-02-19 07:58:00-05:00,-0.0,BE
2020-02-19,2020,2020-02-19 09:36:00-05:00,-13.125,SL
2020-02-21,2020,2020-02-21 09:49:00-05:00,33.12978462535102,TR
2020-02-21,2020,2020-02-21 09:49:00-05:00,31.431877068038375,TR
2020-02-24,2020,2020-02-23 21:27:00-05:00,-29.25,SL
2020-02-27,2020,2020-02-26 22:58:00-05:00,74.70503200745588,TR
2020-03-02,2020,2020-03-01 20:31:00-05:00,-109.875,SL
2020-03-06,2020,2020-03-05 22:53:00-05:00,-84.375,SL
2020-03-12,2020,2020-03-12 09:30:00-04:00,-6.375,SL
2020-03-20,2020,2020-03-20 03:26:00-04:00,192.45873650180692,TR
2020-03-20,2020,2020-03-20 03:44:00-04:00,198.22290808732214,TR
2020-03-24,2020,2020-03-24 04:07:00-04:00,-0.0,BE
2020-03-25,2020,2020-03-25 03:59:00-04:00,165.42869503760994,TR
2020-03-25,2020,2020-03-25 04:29:00-04:00,185.24164099325117,TR
2020-03-25,2020,2020-03-25 04:47:00-04:00,180.03941482899972,TR
2020-03-25,2020,2020-03-25 05:07:00-04:00,175.35616907242002,TR
2020-03-31,2020,2020-03-30 20:01:00-04:00,-0.0,BE
2020-03-31,2020,2020-03-30 21:02:00-04:00,-0.0,BE
2020-03-31,2020,2020-03-31 05:22:00-04:00,57.7494390298134,TR
