level_id,session_date,created_at,expiry_at,physical_touch,side,eligibility,skip_reason,position_state,sal_state,entry_time,exit_time,entry_price,exit_price,anchor,cap,exit_reason,pnl
1_lower,2023-06-02,2023-06-02 10:00:00-04:00,2023-06-30 10:00:00-04:00,2023-06-14 20:51:00-04:00,lower,skipped,simultaneous_collision,flat,inactive,,,,,,,,
0_lower,2023-06-15,2023-06-01 10:00:00-04:00,2023-06-29 10:00:00-04:00,2023-06-14 20:51:00-04:00,lower,executed,,flat,inactive,2023-06-14 20:51:00-04:00,2023-06-14 21:14:00-04:00,1951.2113748550169,1947.4613748550169,2.5,3.75,SL,-3.75
6_lower,2023-06-09,2023-06-09 10:00:00-04:00,2023-07-07 10:00:00-04:00,2023-06-14 21:33:00-04:00,lower,skipped,SAL,n/a,active,,,,,,,,
5_lower,2023-06-08,2023-06-08 10:00:00-04:00,2023-07-06 10:00:00-04:00,2023-06-14 21:34:00-04:00,lower,skipped,SAL,n/a,active,,,,,,,,
9_lower,2023-06-14,2023-06-14 10:00:00-04:00,2023-07-12 10:00:00-04:00,2023-06-14 21:59:00-04:00,lower,skipped,SAL,n/a,active,,,,,,,,
3_lower,2023-06-06,2023-06-06 10:00:00-04:00,2023-07-04 10:00:00-04:00,2023-06-15 01:11:00-04:00,lower,skipped,SAL,n/a,active,,,,,,,,
4_lower,2023-06-07,2023-06-07 10:00:00-04:00,2023-07-05 10:00:00-04:00,2023-06-15 01:11:00-04:00,lower,skipped,SAL,n/a,active,,,,,,,,
7_lower,2023-06-12,2023-06-12 10:00:00-04:00,2023-07-10 10:00:00-04:00,2023-06-15 07:56:00-04:00,lower,skipped,SAL,n/a,active,,,,,,,,
8_lower,2023-06-13,2023-06-13 10:00:00-04:00,2023-07-11 10:00:00-04:00,2023-06-15 08:12:00-04:00,lower,skipped,SAL,n/a,active,,,,,,,,
11_lower,2023-06-20,2023-06-16 10:00:00-04:00,2023-07-14 10:00:00-04:00,2023-06-20 09:56:00-04:00,lower,executed,,flat,inactive,2023-06-20 09:56:00-04:00,2023-06-20 10:46:00-04:00,1942.4627720308147,1942.4627720308147,10.899999999999864,16.349999999999795,BE,0.0
12_lower,2023-06-21,2023-06-19 10:00:00-04:00,2023-07-17 10:00:00-04:00,2023-06-21 08:22:00-04:00,lower,executed,,flat,inactive,2023-06-21 08:22:00-04:00,2023-06-21 08:30:00-04:00,1939.8963271758207,1943.196327175821,2.2000000000000455,3.300000000000068,TP,3.300000000000068
